"Linear","GP","SingleCue","EqualWeighting","p"
-0.374321803834146,-0.694653912697249,-0.702203354271653,-0.693248386083626,2
-0.666133515786161,-0.72890283768317,-0.692105554634336,-0.693277933747822,2
-0.518879407549442,-0.691644691230566,-0.67408083431824,-0.693122239075259,2
-0.870876688029855,-0.691644691254098,-0.711241288918179,-0.692966579994328,2
-0.759304129234353,-0.691644691254098,-0.721881249051308,-0.693044735714103,2
-0.472764560827244,-0.691644691254098,-0.689484384448973,-0.693181520613005,2
-0.614352826352917,-0.694653912697249,-0.68942078736145,-0.693130094242015,2
-2.18357899788248,-0.694653912697249,-0.707024949393823,-0.693138185533783,2
-0.486429457132071,-0.691644691254098,-0.653706735855234,-0.693254226894426,2
-0.595593644864575,-0.694653912697274,-0.698643560697575,-0.693212485682443,2
-0.543764132631058,-0.694653912697244,-0.653381784000402,-0.692858165092001,2
-0.282004662486321,-0.691644691254098,-0.664718257204711,-0.693012209989506,2
-1.12513451508954,-0.694653912697249,-0.75885224181174,-0.692190971019868,2
-0.317117146291176,-0.694653912697249,-0.704159900105289,-0.692802518306717,2
-0.681774912743763,-0.691644691254098,-0.688129952227255,-0.692690881480017,2
-0.332251146961481,-0.694653912697249,-0.687209364088074,-0.692584666236292,2
-1.39908567432765,-0.691644691254098,-0.748764035702442,-0.69439823809921,2
-0.748383440201871,-0.691644691254098,-0.707478082760837,-0.692555505694721,2
-0.397780432007788,-0.694653912697249,-0.691152682208692,-0.691250019629203,2
-0.874099870981538,-0.691644691254098,-0.745218085798716,-0.692113688424126,2
-0.344628909880675,-0.694653912697249,-0.602890933961133,-0.695234943514442,2
-0.235959975048965,-0.691644691254098,-0.656623027459767,-0.697394585191503,2
-0.588442287150931,-0.6947453463132,-0.683863523132507,-0.695649017822353,2
-0.711656804949981,-0.691644691254098,-0.757059440649752,-0.693599596308799,2
-0.333153577631398,-0.694653912697249,-0.682234496896516,-0.693028620634157,2
-1.11543699056387,-0.691644691254098,-0.732852159479163,-0.692963355246592,2
-0.258246077716941,-0.694653912697249,-0.703698687368718,-0.69323882044319,2
-0.569534866269897,-0.691644691254098,-0.660674004011736,-0.693255809631579,2
-0.640093237157929,-0.694653912697249,-0.700443518587695,-0.692913168780528,2
-0.84959684362726,-0.694653912697249,-0.747303732048587,-0.69302077201316,2
-0.478254695825826,-0.691644691254098,-0.678838540797972,-0.693465350307183,2
-1.16543334311464,-0.691644691254098,-0.681707193821881,-0.693238335005514,2
-0.291094763302084,-0.694653912697249,-0.684637379124573,-0.693041494600458,2
-0.493637217617846,-0.691644691254098,-0.69050309537757,-0.693170166626426,2
-0.324162789758049,-0.694653912697249,-0.570670683092706,-0.692977676099996,2
-0.184738628010889,-0.694653912697249,-0.580263600178855,-0.692937470097426,2
-0.786367864253338,-0.691644691254098,-0.657209068318907,-0.693656163236376,2
-0.426532456634176,-0.694653912697249,-0.67022797941458,-0.693245781481188,2
-0.441930011493836,-0.691644691254098,-0.668511597075057,-0.693315524921923,2
-0.145127296996176,-0.691644691254098,-0.6406825135765,-0.693229403820608,2
-0.626351503214892,-0.691614035145843,-0.706372984116691,-0.693105003376252,2
-0.536095826332298,-0.691644691254099,-0.688406365270026,-0.693364668209565,2
-1.18391955698614,-0.694653912697249,-0.70313522642552,-0.692899241191859,2
-1.17424908364124,-0.691644691254098,-0.724388581822718,-0.693139241860141,2
-0.908404342626916,-0.691644691254098,-0.694782690269504,-0.693197629517408,2
-1.06148100886383,-0.691644691254098,-0.677147538445497,-0.693314301432667,2
-0.25431054279027,-0.691644691254098,-0.690402917596098,-0.693198464183341,2
-0.379606255066538,-0.694653912697249,-0.684955813977963,-0.693045023236653,2
-1.41702510632659,-0.691644691254098,-0.694614606369379,-0.693113597840876,2
-0.787084933802107,-0.691644691254098,-0.684873412334653,-0.693257781485097,2
-0.864276343926352,-0.694653912703501,-0.740533287475958,-0.693155948911829,2
-0.179388389332982,-0.691644691254098,-0.679157425960627,-0.693159078548228,2
-0.708608884996709,-0.694653912697249,-0.771187323851597,-0.693153426331569,2
-0.591646048691445,-0.691644691254098,-0.638149717682615,-0.693267904285778,2
-0.445280809610549,-0.691644691254099,-0.667651164700528,-0.693399751302322,2
-0.264118908813832,-0.694653912697249,-0.597034656721898,-0.69292393668599,2
-1.09220932104512,-0.691644691254098,-0.783947073327075,-0.693348757869717,2
-1.16520822792796,-0.691644691254098,-0.674772764814346,-0.693336169482421,2
-0.289851869000679,-0.691644691254098,-0.653975105571785,-0.693310263149584,2
-0.529550454494913,-0.691644691254098,-0.701570933017494,-0.693289485140155,2
-0.507277910129969,-0.691644691254098,-0.652738223243345,-0.693402974933112,2
-0.332931034239172,-0.694653912697249,-0.668675336135672,-0.693270878621911,2
-0.486637858442276,-0.691644691254098,-0.675372216594818,-0.693076606863244,2
-1.22842472666567,-0.694653912697249,-0.773127059773399,-0.693227542149504,2
-0.433317312339837,-0.691644691254098,-0.6868399668062,-0.693148640272238,2
-0.765201529816218,-0.691644691254098,-0.670525447261905,-0.693411184582709,2
-0.386694273828947,-0.694653912697249,-0.659037242944623,-0.693558905266599,2
-0.505922719377465,-0.691644691254098,-0.659760724402819,-0.692718756844455,2
-0.319139011097582,-0.694653912697249,-0.736771213239282,-0.693207082926569,2
-0.361351922365955,-0.694653912697249,-0.643804259201605,-0.694084840209008,2
-0.702584014114611,-0.691644691254098,-0.698018563615381,-0.693667756544482,2
-0.544029051928218,-0.694653912697249,-0.684963207501767,-0.692779113930336,2
-0.866138450471237,-0.694653912697235,-0.779188177908298,-0.692642847430353,2
-0.575070943011326,-0.691644691254098,-0.690072089588286,-0.69316368393422,2
-0.732233236391875,-0.694653912697249,-0.679210429684349,-0.694263453244916,2
-0.386573355626369,-0.694653912697249,-0.703648757454789,-0.691935023623982,2
-1.49050459797227,-0.691644691254098,-0.752151992795141,-0.693500053912468,2
-0.581162550598519,-0.694653912697249,-0.689545424172371,-0.692100883297938,2
-0.253103175489703,-0.691644691254098,-0.665634087873374,-0.693006288695481,2
-0.392203855672483,-0.691644691254098,-0.647292126922441,-0.69226854148184,2
-0.57195665678628,-0.691644691254098,-0.664062789377039,-0.693187219006325,2
-0.886854254789163,-0.694653912697249,-0.732929129962991,-0.694130465039791,2
-0.566835942036436,-0.691644691254098,-0.694924447933651,-0.693122790210596,2
-0.546306365699933,-0.691644691253876,-0.685632046535288,-0.691432795127988,2
-1.3162415435376,-0.694653912697249,-0.767398739847437,-0.693803616270859,2
-0.135179345487959,-0.691644691254098,-0.571751819827534,-0.692747564791836,2
-0.658579994550916,-0.69164469125434,-0.69358736162157,-0.693246076703655,3
-0.726150408405824,-0.694653912697368,-36.0436533891172,-0.690071321147899,3
-0.664561037704957,-0.69164469125434,-0.693333319136751,-0.702782730552493,3
-1.05123335954198,-0.694653912697368,-0.702699418278668,-0.802556808566695,3
-0.665675360896018,-0.69164469125434,-0.703827358438607,-0.692249036181481,3
