"Linear","GP","SingleCue","EqualWeighting","p"
-0.374026411682103,-0.370365708695528,-0.618078341961917,-0.633658242849816,1
-0.0523695832406649,-0.0513601364963953,-0.458409453908291,-0.808022223763781,1
-0.798344272107079,-0.791424894960434,-0.716889303987022,-0.704992423776381,1
-1.71723416447398,-1.72147274923505,-0.850603006337175,-0.705113525712252,1
-0.177804776234896,-0.179998623722087,-0.555687263516848,-0.681434402051646,1
-0.28443803795597,-0.283352306118655,-0.596780363611189,-0.705049712710972,1
-0.206594069048222,-0.206935331082015,-0.571606478143314,-0.681349399283347,1
-0.335806770808561,-0.336166252853525,-0.609476884837484,-0.705019597733037,1
-0.0497678259141588,-0.0489996920387124,-0.459809364777352,-0.704945468875913,1
-0.393841677696655,-0.399365006008012,-0.626204343234107,-0.676208801485395,1
-0.650437396855031,-0.654219543475074,-0.678719179491231,-0.660962535084342,1
-1.04750218965729,-1.05265527542418,-0.75400684704089,-0.671306146417053,1
-0.144948086093001,-0.146563677818475,-0.533634574505568,-0.630024197471283,1
-1.37192980758421,-1.35628015566035,-0.799550211042946,-0.658928834752864,1
-0.0533590482915727,-0.0524039923158136,-0.463051946192855,-0.777001660555924,1
-0.0162095227894425,-0.015514109984137,-0.389053082109092,-0.645076988589903,1
-0.153338090295144,-0.152951595046776,-0.540002122027841,-0.664240812163134,1
-0.415522613448333,-0.416589869065282,-0.630149112983267,-0.567471349503171,1
-0.0428739061716823,-0.0408997544265166,-0.449492737897524,-0.590501510746044,1
-0.249693863439058,-0.253705499298634,-0.58036622048954,-0.588300921507816,1
-0.292405103162699,-0.294439215181759,-0.597338882602803,-0.576024025724333,1
-0.783019374341968,-0.783971536713915,-0.710661227772975,-0.767297979913844,1
-0.0402533536210452,-0.0392579218755653,-0.444959940980451,-0.587702178731665,1
-1.09440013987681,-1.09727972834151,-0.755283752833181,-0.793869739279869,1
-1.37034102869773,-1.38986952095921,-0.797199321247454,-0.671209010868656,1
-0.296895538880857,-0.296060913700123,-0.59876127153885,-0.636861673425253,1
-0.0768305684837465,-0.0728811688170507,-0.489776088372219,-0.620485874155087,1
-0.0357620422158227,-0.0342431189643477,-0.439737784401501,-0.539993841422543,1
-0.23628477882921,-0.238536496788196,-0.577406519441483,-0.558977466502031,1
-0.0432469305018325,-0.042873944897484,-0.449918331243117,-0.5615581192989,1
-0.539709793322864,-0.52998795320519,-0.662471908333502,-0.802538514499464,1
-0.085134347267654,-0.0836257578595486,-0.496172300886093,-0.702102439394764,1
-0.221750908766732,-0.227599710593906,-0.571764815516235,-0.584007403807624,1
-0.513610295311966,-0.512390494664417,-0.659174645591588,-0.736766248657349,1
-0.334751955374991,-0.325178480061504,-0.610581082117687,-0.548556262730137,1
-0.100218267604473,-0.0968263873509049,-0.508613125119598,-0.641616097511431,1
-1.05272551085535,-1.02809046047988,-0.749167586053597,-0.555327067503727,1
-0.023908463277796,-0.0233138894420815,-0.413602757610439,-0.63118661981904,1
-0.402506468322021,-0.406748685857668,-0.630101187856074,-0.522340858695312,1
-0.0302170839583386,-0.0291811981481648,-0.428432017229626,-0.977020267550629,1
-0.124162335169703,-0.123591889572863,-0.525032482158182,-0.643521618622819,1
-2.2072744243888,-2.18897818861246,-0.908028930307631,-0.688038636463347,1
-0.270910923454185,-0.268081151682247,-0.589624973826002,-0.592671547793235,1
-0.680911348515825,-0.674795417602477,-0.690881080208385,-0.804502438495222,1
-0.26104990853582,-0.267066432608181,-0.586127312035212,-0.566950353731252,1
-0.625332754605345,-0.635617756475189,-0.678440986082422,-0.594875655632934,1
-0.348174837682336,-0.334850803586043,-0.615449192602387,-0.659391777616145,1
-0.857104101095477,-0.839208487489819,-0.723521903336117,-0.70268111321926,1
-0.0333890179006286,-0.0319739464626673,-0.434428772513979,-0.648050170184771,1
-0.500054661018518,-0.502366755919873,-0.653163580728335,-0.704087202486784,1
-0.877022189493467,-0.857668361684373,-0.72618521735459,-0.75814071669894,1
-0.354783421458152,-0.34487371099949,-0.613401506396606,-0.626924636051176,1
-0.849062841654197,-0.842969937351319,-0.722566921688638,-0.752434845077975,1
-0.0371637104241066,-0.0362424494733867,-0.440283208647581,-0.609167729802239,1
-0.0843389871361264,-0.0788872416887197,-0.495243417760549,-0.562524925443766,1
-1.12533640177953,-1.14364308463717,-0.764371504839434,-0.756095915801436,1
-0.0530410749888794,-0.0535792537998074,-0.462064930287637,-0.611628090547136,1
-0.801243469318364,-0.803835183359887,-0.713363714437329,-0.597838680518742,1
-0.128166636406019,-0.126411572263126,-0.527209552224754,-0.677207952466044,1
-0.459031617317126,-0.467842292292925,-0.642601635203269,-0.57653456035382,1
-0.264771125581607,-0.263118828891381,-0.588294503344805,-0.591732123046865,1
-0.215502824591418,-0.216392820467222,-0.569991430258231,-0.686799509379372,1
