"Linear","GP","SingleCue","EqualWeighting","p"
-0.437563659098233,-0.4452038795582,-0.437846749367924,-0.590745343535069,1
-0.0913187698606782,-0.0866252364311743,-0.0927048651215994,-0.815222320202949,1
-1.26824015113095,-1.25998465170721,-1.26771823404339,-0.830390077296911,1
-0.460934047530166,-0.456419029607414,-0.459158558352109,-0.837843858459715,1
-0.181720898474581,-0.180184749084207,-0.178497473664568,-0.697248005941026,1
-0.280557213799135,-0.275388725797054,-0.278675385818934,-0.669209319988763,1
-0.306127454640866,-0.302441891592104,-0.309786832919869,-0.801261653512714,1
-0.419260812158756,-0.408232557720507,-0.422113797646841,-0.593727018831196,1
-0.370119529753791,-0.366366516287629,-0.369167781071305,-0.415430817183411,1
-0.0251984407479126,-0.0250845535175443,-0.0255958283041704,-0.530690290743349,1
-0.0282496068889651,-0.0270598115881618,-0.0288087291021704,-0.523950804548152,1
-0.110261168414565,-0.111095979797929,-0.111037949138107,-0.52297429582168,1
-0.0229935258262917,-0.0228033036558457,-0.0231064161090059,-0.498687208461886,1
-0.0392341825099794,-0.0389999171889369,-0.0395702253687731,-0.402576803222141,1
-0.0244391632827057,-0.0241810358259089,-0.0247092456083969,-1.28396670091708,1
-0.150074412556896,-0.142113054139069,-0.154040249035115,-0.999434268354868,1
-0.0116654291653959,-0.0120304359278062,-0.0118523630166484,-0.467320151158783,1
-0.212750959413393,-0.211203996169154,-0.212487525704531,-0.618964031700994,1
-0.113296244849675,-0.110374936582352,-0.111745872824243,-0.323898836230289,1
-1.7025403936927,-1.6760070539863,-1.69994421859627,-0.461964878547643,1
-0.085615811743375,-0.0850768118632355,-0.0873126798133469,-0.888005273544869,1
-0.257700487578816,-0.257977287613853,-0.257366574715592,-0.646875737237627,1
-0.713279265006534,-0.708053817015452,-0.70960108775035,-0.635272906604018,1
-0.262986226292133,-0.267791322275516,-0.259156088832925,-0.906162106447007,1
-0.0587191800285485,-0.0564018043550262,-0.0591817604615754,-0.759773587523081,1
-1.19529841881011,-1.1731005663638,-1.19897322354217,-0.708263929340184,1
-2.81894531482302,-2.84106896533777,-2.80919080636969,-0.62512536264548,1
-0.169611108660859,-0.172800930552763,-0.169881278133679,-0.682492988490804,1
-0.305651419598765,-0.302316510620772,-0.302859435153179,-0.518589944972235,1
-0.726379887742716,-0.7065885749851,-0.719591912555523,-0.713728342616617,1
-0.148590038504934,-0.145491237383383,-0.147872867092279,-0.602326575690002,1
-0.565518927763959,-0.564870801352123,-0.572290175773552,-0.850247592698735,1
-2.03409874832282,-2.01717749555563,-2.03678180444358,-0.988392303057905,1
-0.472875973759475,-0.483043933188078,-0.470232180850196,-0.431770976235876,1
-0.120814328621407,-0.118666373316586,-0.121694615562743,-0.666226076525153,1
-0.831545764119766,-0.863038672596107,-0.833701032352832,-1.01571179971437,1
-1.03791685953874,-1.03244844450539,-1.03929866214943,-0.919515270739952,1
-0.0106140001094765,-0.0105965871979329,-0.0106043343548892,-0.483896098640401,1
-0.04573971132418,-0.0449837384411658,-0.0456777375270036,-0.647870963339496,1
-1.17263805123957,-1.19135936487088,-1.18124768046027,-0.580771665233612,1
-0.167464553373113,-0.158064937362456,-0.168879772680534,-0.563061258815486,1
-0.480750950578814,-0.482048394468075,-0.481329094418419,-0.574057403671892,1
-0.0425267920674608,-0.0417547633092397,-0.0428021390414889,-0.718682244033485,1
-0.0330777743485712,-0.0319121718512093,-0.0327239103855106,-0.673378051428899,1
-1.17936766414035,-1.18377788434903,-1.18676611926446,-1.19350661383297,1
-0.434599193635081,-0.437002718304129,-0.437364984708282,-0.841121904007303,1
-0.0789300382906686,-0.07854469253478,-0.0798125141721545,-0.525751053833372,1
-0.117118339648197,-0.117568033113418,-0.118465458002431,-0.578118728848749,1
-0.0650571095126753,-0.0660407151463848,-0.0655494935310474,-0.211375723461232,1
-0.0984058766742323,-0.0977071273313824,-0.0977857392598318,-0.402641219037895,1
-0.478280262358791,-0.481249707777503,-0.477563989129147,-0.679873690658373,2
-0.102880967869003,-0.101088391282349,-0.102912331788902,-1.30579387200554,2
-0.0859195306196101,-0.0852472088475231,-0.0863702289969555,-0.612802575132103,2
-0.0850689962116982,-0.0837518319788324,-0.0846770602100281,-0.500513048257945,2
-0.147425757959158,-0.147692909756157,-0.146832844047012,-0.649527447639977,2
-0.674933559536254,-0.675907599628442,-0.677364726371387,-0.673739371130102,2
-0.917900103312166,-0.9259746306769,-0.916784891467113,-0.819007305614078,2
-0.619790351770973,-0.619659312906288,-0.618068271946673,-1.21510576196153,2
-1.1911779504089,-1.17781232318026,-1.18646661834658,-0.712585866522772,2
-0.556921089648136,-0.553560118346372,-0.557131723984305,-0.578101639053529,2
-0.541219872073827,-0.540995194053548,-0.545681666165493,-1.09521275293401,2
-0.210717597062374,-0.208940175567377,-0.210384323905227,-0.612892633239821,2
-1.9752914291968,-1.98558015596563,-1.97188046764651,-1.0774108375216,2
-0.317629998228786,-0.315102347424834,-0.316444864452587,-0.705484269840448,2
-1.395494563076,-1.3886513482144,-1.39995036035028,-0.701866617834625,2
-0.100971383794152,-0.098983232771292,-0.101835723202294,-1.19476177841997,2
-0.807919797669775,-0.798354910703192,-0.805209598115742,-0.602200552715841,2
-0.491499978047035,-0.491189671365633,-0.489104798533077,-0.5768789081554,2
-0.459169236114241,-0.455874101040437,-0.460037132086363,-0.486275527082494,2
-0.122876474219141,-0.119590426298362,-0.121198189517361,-0.677350438641709,2
-1.15943750487575,-1.14341701536953,-1.16344490140292,-0.522002781989459,2
-1.09826227521797,-1.11676519340138,-1.09897633780306,-0.821748402419164,2
-0.0712719182979366,-0.0695647452811418,-0.0709026540934914,-0.487727950137494,2
-0.381036430383818,-0.371748718169754,-0.381362531785777,-0.505692529447977,2
-0.42813576501123,-0.424551792735562,-0.426344965827972,-0.511495893670613,2
-0.846023914115271,-0.839867649713072,-0.845704053257846,-0.632556720490688,2
-0.124775266491394,-0.121046080371622,-0.125590893613478,-0.442373505222062,2
-1.33967022734014,-1.31941173797434,-1.34943954909817,-1.02818745363911,2
-0.648431979164717,-0.648948171193348,-0.645614713594072,-0.444502276402531,2
-0.342791541748024,-0.341157591237928,-0.341001197671381,-0.413283485742802,2
-0.430288360300344,-0.431609087568695,-0.432632471310293,-0.583850836088205,2
-0.285353135991677,-0.277114974588115,-0.28493457812902,-0.601665341001119,2
-0.118541723053631,-0.118562160503007,-0.118787196456544,-0.496393396018461,2
-0.488466999827288,-0.475312701797558,-0.490133224218432,-0.389077190280949,2
-0.349090523506623,-0.351027698461649,-0.349071984021873,-0.615522367216751,2
-0.342704437592797,-0.345055175846769,-0.340087310611629,-0.633672452035991,2
-0.973198531232758,-0.981376615148776,-0.971833314365229,-0.873920686833513,2
-0.249549178215684,-0.248794921392233,-0.251711758700369,-0.581660336170904,2
-1.09078406569993,-1.0989199396806,-1.08592198162566,-0.370402319150094,2
-0.407792538565995,-0.400221127106338,-0.406681127475521,-0.658183578186012,2
