mean,var,pxp,xp,model
0.3844476327148989,0.008764727793141087,0.13352084832134414,0.13347754471349638,Linear
0.5955682587401672,0.008920989182273062,0.8662924416978869,0.8665215615517853,GP
0.010358185749962707,0.00037966273103451803,9.338184397576961e-05,4.737309337970994e-07,SingleCue
0.009625922794971323,0.00035308386686357714,9.33281367933719e-05,4.2000378460935075e-07,EqualWeighting
