"Linear","GP","SingleCue","EqualWeighting","p"
-0.673307164942314,-0.672780702296764,-0.693237479557666,-0.692691393430133,1
-0.725845099904063,-0.714282046748399,-0.831585198964422,-0.668725537319566,1
-0.784500583548731,-0.783969553903428,-8.02333868748393,-0.658102992750821,1
-0.399071775569717,-0.415020120473346,-0.710956028730943,-0.693602644698467,1
-1.4105354357408,-1.37843042475915,-0.690624816919862,-0.692687907763389,1
-0.945343861926516,-0.978674920329026,-0.69083708138527,-0.692691395905433,1
-0.517674237452213,-0.444051105892563,-0.696123770364777,-0.693603694177643,1
-0.410297309497143,-0.389298004895114,-0.696774586218089,-0.693601835991248,1
-0.614817198654388,-0.631661407455079,-0.693952936505672,-0.692698319250186,1
-0.299151224330779,-0.34968285219383,-0.698513949810185,-0.69360343684612,1
-1.29470646946648,-1.30620079015068,-0.691378504299463,-0.692689512767709,1
-1.05265874647788,-1.03066168323457,-0.691562597350094,-0.692691149750091,1
-0.126878610360211,-0.126666499383552,-0.702890198994278,-0.693609927111424,1
-0.109965037953273,-0.122573319869509,-0.703563382023012,-0.692700697687053,1
-0.111867059560867,-0.113881840983881,-0.704175227179409,-0.692699284092215,1
-0.731572619755862,-0.724366210286836,-0.693058068951853,-0.692689345755923,1
-0.348040876136709,-0.362263147999447,-0.697012872045834,-0.692691947012215,1
-0.0641166244641622,-0.0659198619778354,-0.706380733943922,-0.692686437800921,1
-1.84847075104121,-1.83491551701665,-0.690532255676887,-0.692695030078385,1
-1.56576061896598,-1.56467438153921,-0.690602101678495,-0.692694259458229,1
-0.516540368844634,-0.505818497484115,-0.694306289842306,-0.692714837649733,1
-0.304864112965009,-0.305858224429805,-0.695985158583026,-0.693601849161738,1
-0.121260818477838,-0.124309297914422,-0.702555878275366,-0.693595213483029,1
-0.1928823303539,-0.19559033518934,-0.699640154530298,-0.692708929440728,1
-0.0582145650791667,-0.06092400109476,-0.706259366547847,-0.692689189055718,1
-0.535382314034298,-0.475820761611805,-0.694388453538853,-0.692694460580008,1
-1.25116281613018,-1.2835816800801,-0.691086141288293,-0.692706455547903,1
-0.441407463667467,-0.437211261285714,-0.695182215687851,-0.683175191070586,1
-0.113378109290539,-0.111220142805199,-0.702731600676304,-0.712732136682168,1
-0.776029953347129,-0.771966973822105,-0.692639066657535,-0.693588081996094,1
-1.44037691685864,-1.44697616994384,-0.690810275060671,-0.693611231093449,1
-0.262719902725597,-0.26375123250256,-0.697509461477179,-0.692698344080974,1
-0.370862654421666,-0.369495760330784,-0.695864903783186,-0.693599053633849,1
-0.291639284609579,-0.290742220248649,-0.696849930175663,-0.692681651850238,1
-0.416361371331207,-0.416415939300078,-0.695428771428392,-0.693593297003092,1
-0.10932676158325,-0.107531195601447,-0.70263768179576,-0.693579126402695,1
-0.457761842024621,-0.461163386554002,-0.69492627268793,-0.691670533974485,1
-0.656257143683749,-0.658291301027431,-0.693493362758333,-0.688652972698778,1
-0.955946220350311,-0.96137071321605,-0.691980189304327,-0.687083104588773,1
-0.232221646816068,-0.233391044714173,-0.698462554234507,-0.678921495203018,1
-1.18876496764791,-1.1800401528862,-0.691339923954882,-0.684658809751623,1
-0.114902029675739,-0.112834501086847,-0.702422685071209,-0.707077871428902,1
-0.0475255228989824,-0.0455230409332584,-0.708323570311476,-0.685477737151602,1
-0.241493129661502,-0.240448108780294,-0.698164854312736,-0.685701552950999,1
-0.48348977497534,-0.484314650137311,-0.694772508236908,-0.666110005966012,1
-0.0962472671489548,-0.0922444458308807,-0.703400524075578,-0.674311182516826,1
-0.338764298314543,-0.342087273970396,-0.696468571294838,-0.670439805818779,1
-0.371467241216222,-0.372057388339508,-0.695881877235678,-0.671277621106454,1
-0.753184705667301,-0.753318703933477,-0.692787850820548,-0.709151599160727,1
-0.0939091686972413,-0.0916845922545108,-0.703665158970781,-0.670316214945215,1
-0.7043232274531,-0.704486025104035,-0.697928225370485,-0.693377200213638,2
-0.587008521773363,-0.704486025104035,-0.0447296824949168,-0.638161942984229,2
-0.715904236173531,-0.692197668130636,-0.812656652885118,-0.800925595503502,2
-0.622492100755424,-0.650408092707827,-0.644852111481982,-0.696124102467102,2
-1.52189829183912,-1.43033276106203,-1.02186438519822,-0.995084199285349,2
-0.882811030419046,-0.880732151649277,-2.16321327753014,-0.808817721990765,2
-0.686515388566899,-0.680897665930652,-0.678433574181717,-0.635602229720795,2
-0.692578980563667,-0.695882195849695,-0.744702003555607,-0.651990856341639,2
-0.70317508194613,-0.707118258232055,-0.856134868102863,-0.647357056696388,2
-0.403746930585272,-0.423136439062953,-0.491935903972727,-0.711653681731781,2
-1.1398876004057,-1.13307405360056,-0.907246347322648,-0.73484870805832,2
-1.36962410255577,-1.35883418365801,-1.00653643432134,-0.68472888842901,2
-0.594639943663795,-0.59898156103364,-0.709786796657606,-0.688128913656564,2
-2.27895753519474,-2.26646653795214,-1.44434744686597,-0.712452666853187,2
-0.988623278772959,-0.986679646330856,-0.810523579645624,-0.699527753914446,2
-0.258745683942996,-0.264634146695172,-0.419846288143604,-0.667635256811108,2
-0.802914870663004,-0.806489434051407,-0.758860206464888,-0.72297015644857,2
-0.501942362099866,-0.504372237249783,-0.594260072863272,-0.712017962519417,2
-0.620599847570734,-0.621965396788286,-0.626170650504561,-0.677465753961599,2
-0.280737917010219,-0.281759676903588,-0.432372998850783,-0.7398500479122,2
-0.225902777423497,-0.227285520608189,-0.4123769453405,-0.693325008721235,2
-0.87097299366999,-0.880315088093165,-0.792353084655692,-0.697703434579224,2
-0.272185800030842,-0.272396680928213,-0.432442295894267,-0.680985202628992,2
-0.854173762260124,-0.851151482276828,-0.760905216861929,-0.678127781782212,2
-0.502007805256845,-0.498841907576609,-0.582534731243288,-0.68137522643979,2
-0.62616281602629,-0.620497925128814,-0.654184011254936,-0.696048594204269,2
-0.818304684648226,-0.818309268689288,-0.757255020089008,-0.687739678416068,2
-0.582693910644337,-0.584551761552673,-0.632205807494996,-0.686167187311543,2
-0.5049263944852,-0.505967458614943,-0.584022764271092,-0.684491444798119,2
-0.270791537052519,-0.272844034723563,-0.433578711392804,-0.667295198325192,2
-0.371560847286367,-0.380274126968968,-0.487807993726314,-0.721286305141576,2
-0.926239022539467,-0.938709373565503,-0.80684842702734,-0.720256311003313,2
-0.488097899421303,-0.485668184115709,-0.574956805185024,-0.670733810151136,2
-0.406941855850269,-0.403878552112898,-0.529257946042042,-0.723810408791597,2
-0.41954293141162,-0.4151285428116,-0.536124687037257,-0.709574113154489,2
-1.02938005883893,-1.03020963701121,-0.875073799673977,-0.695411316201112,2
-0.284380651835085,-0.285830013632986,-0.43710773768983,-0.69314764783533,2
-0.998753846887775,-0.99415571248457,-0.851378635139391,-0.703847812641846,2
-1.1929120940915,-1.1837311545063,-0.948398387743864,-0.756456601530643,2
-0.343433891902027,-0.336824850743223,-0.484525048047932,-0.713369347977142,2
-0.301459600812275,-0.301111564661532,-0.452947266833809,-0.673084190612043,2
-0.412677051015786,-0.410705080645782,-0.528429002408136,-0.676135155612598,2
-0.429784742719106,-0.426193300386951,-0.540466615482026,-0.681797912043013,2
-0.544328259908147,-0.54468764720246,-0.612787606358963,-0.665805457758358,2
-1.23642836005601,-1.24255162202617,-0.963365964014474,-0.75132520466799,2
-0.619883886050835,-0.619709236957106,-0.654237998808157,-0.735752475487405,2
-0.321439670453763,-0.317931380333516,-0.466165957247984,-0.647137529638079,2
-0.238004348319455,-0.23824196582417,-0.405861432426315,-0.680810817267957,2
-0.281708307332442,-0.280125210937406,-0.437123584659108,-0.721882219082618,2
-0.704502075531,-0.705449090328317,-0.694838505348908,-0.690191963342294,2
-0.665335534444887,-0.665050775151036,-0.690250780602069,-0.69271767893169,3
-0.717590959360446,-0.722103879271917,-20.7945474736839,-0.654832793889981,3
-0.802827034087605,-0.665077925408064,-1.01232511610017,-0.736192014557582,3
-0.636324508447688,-0.634622445779288,-0.566898433551167,-0.658812054926221,3
-0.396879232139141,-0.665033174471395,-0.602739317809305,-0.638723396339889,3
-0.718457802844269,-0.700803564660812,-0.694640832181236,-0.704543008742964,3
-0.0562968278611464,-0.072754787243087,-0.529344473095804,-0.693568488587039,3
-1.26216295107257,-1.19309552840017,-0.820561668500965,-0.684192613195115,3
-0.0779748468080046,-0.0753257405892552,-0.528334182938824,-0.693618043531184,3
-0.986239106751337,-1.0202332759958,-0.767345340517891,-0.692713845111934,3
-0.162493961929621,-0.170609607815404,-0.550422843476308,-0.693574715050087,3
-0.351053909753983,-0.369162519272029,-0.636367364976375,-0.693579792941097,3
-0.0573908171071221,-0.0580601942060965,-0.531297201052611,-0.693570815772821,3
-0.621925164895937,-0.650728696272656,-0.675965912832835,-0.692701845641317,3
-0.0288203834089086,-0.0305068660918806,-0.509484892953178,-0.693594188883379,3
-0.0555290570722937,-0.0602192564136243,-0.544967953888552,-0.692715509755326,3
-0.241740438336267,-0.260266471394006,-0.628739206530539,-0.693575147497239,3
-0.548105880813555,-0.589529135417591,-0.671866108843631,-0.692717640122831,3
-0.0761615313160854,-0.0794555803163898,-0.551105318357139,-0.693581427023643,3
-0.032748494759621,-0.0333132672136904,-0.511780724433783,-0.69271650878663,3
-0.339870982646026,-0.358717993350294,-0.63015446890221,-0.692727817435609,3
-1.49133990531292,-1.46074407435128,-0.77001194747754,-0.693575693455185,3
-0.0780622203153859,-0.0790296855338552,-0.567322231465777,-0.693578742312123,3
-0.0135201122389399,-0.0149492921566268,-0.484129003103477,-0.69271540559457,3
-0.841889128988225,-0.867458029328904,-0.726017789334268,-0.693579773708185,3
-0.179298281034884,-0.212295524378348,-0.615530477607937,-0.693573320815927,3
-0.281818687537307,-0.278717919264106,-0.624867335845018,-0.692703348952786,3
-0.216903998904674,-0.220157310137546,-0.608294932315647,-0.693571171300516,3
-0.0357735901556874,-0.0366500498152501,-0.521179015706296,-0.693572056353512,3
-0.116028797171619,-0.119793498575429,-0.575277222997902,-0.69356327092754,3
-0.368709266883202,-0.374882884055749,-0.64470157185616,-0.692681379945259,3
-0.0332465129266331,-0.0338542958672159,-0.515934995856309,-0.692670626851949,3
-0.167802498818883,-0.171950351568787,-0.596725891518157,-0.693222434839161,3
-0.2752512351429,-0.27577340011543,-0.620197829380069,-0.688156427850205,3
-1.13903216616751,-1.11754716763841,-0.745514218661821,-0.694722145219542,3
-0.271862516083494,-0.271101618416193,-0.622914850444106,-0.692247712703409,3
