mean,var,pxp,xp,model
0.26801174643758047,0.007265979637372539,0.1225656031346608,0.06759618119841582,Linear
0.5153003336187577,0.00925058888115388,0.71118762621217,0.9101230615469549,GP
0.20692458789582613,0.006078029734072914,0.09090457873777436,0.022278026138092592,SingleCue
0.00976333204783567,0.0003580744220429399,0.07534219191539489,2.7311165367080016e-06,EqualWeighting
